Project,Id,Date of observation,Latitude,Longitude,Observer,Upload date,Edition date,Highlighted,Highlight type,Validated,Species,Photo name,Comments,Editor,Editor comments,Link,Habitat,Depth,Abundance
Crustacis Decàpodes,413255,2019-04-04,41.1999,1.6762,Pablo  Ruiz ,2019-04-04 18:51:15+00:00,2025-10-20 11:44:39.662198+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190404-captura de pantalla 2019-04-04 a la(s) 18.47.45.webp,Dos mudas; una minúscula junto a otra mayor.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413255,,,2
Crustacis Decàpodes,413259,2019-04-05,41.1998,1.676,Pablo  Ruiz ,2019-04-05 18:19:55+00:00,2025-10-20 11:44:42.063789+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190405-captura de pantalla 2019-04-05 a la(s) 18.11.30.webp,Dos hembras jóvenes.  A la segunda le falta  su pinza derecha.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413259,,,2
Crustacis Decàpodes,413261,2019-04-08,41.1981,1.6729,Pablo  Ruiz ,2019-04-08 19:23:37+00:00,2025-10-20 11:38:23.440437+00:00,No,No destacada,Yes,Xantho hydrophilus,4-891--20190408-dia 8.webp,,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413261,,,
Crustacis Decàpodes,413262,2019-04-08,41.1998,1.676,Pablo  Ruiz ,2019-04-08 19:25:40+00:00,2025-10-20 11:44:39.470877+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190408-gs 3.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413262,,,1
Crustacis Decàpodes,413263,2019-04-02,36.2953,-6.2497,Pedro Pablo Modroño de la Rosa,2019-04-09 13:30:05+00:00,2025-10-20 11:38:25.609729+00:00,No,No destacada,No,Liocarcinus depurator,4-624--20190402-dscn8075a.webp,Arrastre desde 220 brazas de Conil a Cádiz.,,,https://www.observadoresdelmar.es/Observations/413263,,,4
Crustacis Decàpodes,413264,2019-04-02,36.2953,-6.2497,Pedro Pablo Modroño de la Rosa,2019-04-09 13:35:13+00:00,2025-10-20 11:38:16.519150+00:00,No,No destacada,No,Spinolambrus macrochelos,4-979--20190402-dscn8070a.webp,Arrastre de 220 brazas desde Conil a Cádiz.,,,https://www.observadoresdelmar.es/Observations/413264,,,2
Crustacis Decàpodes,413265,2019-04-02,36.2953,-6.2497,Pedro Pablo Modroño de la Rosa,2019-04-09 13:46:08+00:00,2025-10-20 11:38:17.126894+00:00,No,No destacada,No,,4-99999--20190402-pagurido.webp,Arrastre desde 220 brazas de Conil a Cádiz. P.excavatus?,,,https://www.observadoresdelmar.es/Observations/413265,,,1
Crustacis Decàpodes,413274,2016-07-03,36.2355,-6.1508,Pedro Pablo Modroño de la Rosa,2019-04-11 18:40:26+00:00,2025-10-20 11:38:05.847808+00:00,No,No destacada,No,Galathea,4-893--20160703-dscn8089.webp,"Recogida por arrastreros con referencia frente a Conil, arena.

Parecen dos diferentes, G. intermedia?. Tamaño total inferior a 2cm.",,,https://www.observadoresdelmar.es/Observations/413274,,,2
Crustacis Decàpodes,413275,2019-04-07,36.2709,-6.2634,Pedro Pablo Modroño de la Rosa,2019-04-12 18:15:16+00:00,2025-10-20 11:38:31.351821+00:00,No,No destacada,No,Munida rutllanti,4-1216--20190407-dscn8092a.webp,"Arrastre desde 220 brazas de Conil hacía Cádiz, fondos blandos.",,,https://www.observadoresdelmar.es/Observations/413275,,,2
Crustacis Decàpodes,413276,2016-07-03,36.2355,-6.1508,Pedro Pablo Modroño de la Rosa,2019-04-12 18:21:13+00:00,2025-10-20 11:38:31.605220+00:00,No,No destacada,No,Liocarcinus pusillus,4-992--20160703-dscn8099.webp,Arrastre en fondos próximos a la costa de Conil. ,,,https://www.observadoresdelmar.es/Observations/413276,,,
Crustacis Decàpodes,413278,2019-04-12,41.1995,1.6755,Pablo  Ruiz ,2019-04-13 16:23:14+00:00,2025-10-20 11:45:17.567521+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190412-_dsc6091.webp,Muda en una zona de aguas cerradas.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413278,,,
Crustacis Decàpodes,413279,2019-04-16,41.1999,1.6762,Pablo  Ruiz ,2019-04-16 16:37:04+00:00,2025-10-20 11:44:44.103171+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190416-_dsc6124.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413279,,,2
Crustacis Decàpodes,413280,2019-04-16,41.198,1.6726,Pablo  Ruiz ,2019-04-17 00:45:12+00:00,2025-10-20 11:44:43.653567+00:00,No,No destacada,No,Xantho pilipes,4-891--20190416-xa.webp,,,,https://www.observadoresdelmar.es/Observations/413280,,,1
Crustacis Decàpodes,413288,2019-04-21,36.5268,-6.219,Pedro Pablo Modroño de la Rosa,2019-04-21 12:57:42+00:00,2025-10-20 11:45:23.070971+00:00,No,No destacada,No,Pagurus anachoretus,4-644--20190421-dscn8197.webp,Encontrado muerto ocupando Ocenebra erinacea en la ribera del río.,,,https://www.observadoresdelmar.es/Observations/413288,,,
Crustacis Decàpodes,413297,2019-04-28,37.6404,-0.6755,Marta I. Terry López,2019-04-28 18:46:15+00:00,2025-10-20 11:48:15.158974+00:00,No,No destacada,Yes,Scyllarides latus,4-672--20190428-cigarron_obs.webp,"En una pared, a unos 17 m de profundidad, temperatura del agua 15 ºC",,"P.Abelló: Buena observación de una especie que hace años era escasa pero que últimamente parece que sus poblaciones aumentan, a pesar de que sigue siendo escasa.",https://www.observadoresdelmar.es/Observations/413297,,,
Crustacis Decàpodes,413300,2019-04-30,36.5354,-6.2118,Pedro Pablo Modroño de la Rosa,2019-04-30 13:51:48+00:00,2025-10-20 11:38:26.422729+00:00,No,No destacada,No,,4-99999--20190430-dscn8336a.webp,"Bajo una piedra en caño de marísma, se enterró en fondo de barro rápidamente. Pestarella?",,,https://www.observadoresdelmar.es/Observations/413300,,,
Crustacis Decàpodes,413301,2019-04-30,36.5354,-6.2118,Pedro Pablo Modroño de la Rosa,2019-04-30 13:55:32+00:00,2025-10-20 11:48:41.705836+00:00,No,No destacada,Yes,Panopeus africanus,4-888--20190430-dscn8319a.webp,"En caño de marísma, adherido bajo piedra, fondo de barro.",,,https://www.observadoresdelmar.es/Observations/413301,,,2
Crustacis Decàpodes,413313,2019-05-04,36.5833,-6.2687,Pedro Pablo Modroño de la Rosa,2019-05-04 12:48:59+00:00,2025-10-20 11:45:03.918913+00:00,No,No destacada,Yes,Athanas nitescens,4-816--20190504-dscn8400.webp,"Bajo piedras semi-sumergidas, intermareal de plataforma rocosa.",Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413313,,,3
Crustacis Decàpodes,413315,2019-05-05,41.1998,1.6763,Pablo  Ruiz ,2019-05-05 20:18:01+00:00,2025-10-20 11:45:00.024258+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190505-_dsc6795.webp,Apareamiento.,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413315,,,2
Crustacis Decàpodes,413317,2019-05-05,41.1998,1.6761,Pablo  Ruiz ,2019-05-05 22:12:15+00:00,2025-10-20 11:45:03.091981+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190505-dia 5.webp,semi sumergido sobre un tronco.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413317,,,1
Crustacis Decàpodes,413318,2019-05-06,41.1995,1.6755,Pablo  Ruiz ,2019-05-06 16:09:38+00:00,2025-10-20 11:45:39.020820+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190506-captura de pantalla 2019-05-06 a la(s) 16.06.02.webp,Macho y hembra jovenes en una zona de lodo y casi ausencia de algas.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413318,,,2
Crustacis Decàpodes,413326,2019-05-09,41.1995,1.6755,Pablo  Ruiz ,2019-05-09 16:52:10+00:00,2025-10-20 11:45:44.657821+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190509-captura de pantalla 2019-05-09 a la(s) 16.47.11.webp,"En la zona de lodo, donde prácticamente no hay algas, se observan hasta cuatro en algo mas de un metro cuadrado, todos jovenes .",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413326,,,2
Crustacis Decàpodes,413327,2019-05-09,41.1998,1.676,Pablo  Ruiz ,2019-05-09 16:53:24+00:00,2025-10-20 11:45:02.816871+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190509-_dsc6964.webp,"Este otro, ya adulto, estaba en el brazo principal de la desembocadura.",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413327,,,2
Crustacis Decàpodes,413336,2019-04-30,36.5354,-6.2118,Pedro Pablo Modroño de la Rosa,2019-05-11 09:33:34+00:00,2025-10-20 11:48:15.852917+00:00,No,No destacada,Yes,Panopeus africanus,4-99999--20190430-panopeus sp.webp,"Bajo piedra en caño de marisma.

Panopeus?",,"Hola, soy Jose Cuesta. Si, supones bien, se trata de Panopeus africanus. Esta especie se observa generalmente en zonas de marisma, en fangos y bajo piedras o rocas. El tono ligeramente azul-celeste es una de las formas de identificarlo, en la foto se aprecia bien.",https://www.observadoresdelmar.es/Observations/413336,,,1
Crustacis Decàpodes,413342,2019-05-11,36.5354,-6.2118,Pedro Pablo Modroño de la Rosa,2019-05-11 12:05:31+00:00,2025-10-20 11:48:18.549268+00:00,No,No destacada,Yes,Uca tangeri,4-678--20190430-dscn8553a.webp,Borde de caño en zona de marisma.,,"Hola, soy Jose Cuesta. Muy buena foto de un macho, de la única especie de Ocypodidae que se puede encontrar en nuestra zona. Actualmente el nombre del género ha cambiado, ahora se llama Afruca, y contiene a esta única especie. Afruca tangeri. ",https://www.observadoresdelmar.es/Observations/413342,,,4
Crustacis Decàpodes,413348,2019-05-10,39.536,2.3766,LENKA JUSKANICOVA,2019-05-11 17:00:14+00:00,2025-10-20 11:45:06.317677+00:00,No,No destacada,No,Maja crispata,4-635--20190510-img_9658a.webp,la profundidad de 13 m.,,,https://www.observadoresdelmar.es/Observations/413348,,,
Crustacis Decàpodes,413350,2019-05-10,39.536,2.3766,LENKA JUSKANICOVA,2019-05-11 17:31:54+00:00,2025-10-20 11:45:06.719811+00:00,No,No destacada,No,Pagurus cuanensis,4-645--20190510-img_9714a.webp,"LA PROFUNDIDAD DE 14 M,",,,https://www.observadoresdelmar.es/Observations/413350,,,
Crustacis Decàpodes,413351,2019-05-10,39.536,2.3766,LENKA JUSKANICOVA,2019-05-11 18:10:46+00:00,2025-10-20 11:44:55.931900+00:00,No,No destacada,Yes,Acanthonyx lunulatus,4-585--20190510-a.webp,ESTA MUDA ESTUVO EN LA ARENA ENTRE LA POSIDONIA EN LA PTOFUNDIDAD DE 13 M.,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413351,,,
Crustacis Decàpodes,413352,2019-05-10,39.536,2.3766,LENKA JUSKANICOVA,2019-05-11 18:40:36+00:00,2025-10-20 11:45:04.168873+00:00,No,No destacada,Yes,Dromia personata,4-604--20190510-img_9672a.webp,ESTUVO ESCONDIENDOSE EN EL BORDE DE LA POSEIDONIA CUBIERTO CON LA ALGA ROJA.,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413352,,,
Crustacis Decàpodes,413353,2019-05-10,39.536,2.3766,LENKA JUSKANICOVA,2019-05-11 18:53:04+00:00,2025-10-20 11:41:15.684556+00:00,No,No destacada,No,Dardanus calidus,4-602--20190510-img_9753a.webp,LA PROFUNDIDAD DE 7 M,,,https://www.observadoresdelmar.es/Observations/413353,,,
Crustacis Decàpodes,413356,2019-05-10,39.536,2.3766,LENKA JUSKANICOVA,2019-05-11 19:30:50+00:00,2025-10-20 11:38:26.712380+00:00,No,No destacada,No,Stenopus spinosus,4-676--20190510-img_9742a.webp,DURANTE TODA LA INMERSIÓN HE VISTO 6 EJEMPLARES EN LAS GRIETAS EN LA PROFUNDIDAD DESDE 7 - 4M.,,,https://www.observadoresdelmar.es/Observations/413356,,,2
Crustacis Decàpodes,413368,2019-05-14,41.1999,1.6762,Pablo  Ruiz ,2019-05-14 18:09:05+00:00,2025-10-20 11:45:07.824257+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190514-cs 5.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413368,,,2
Crustacis Decàpodes,413369,2019-05-14,41.1999,1.6762,Pablo  Ruiz ,2019-05-14 18:10:31+00:00,2025-10-20 11:45:07.600058+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190514-cs rape.webp,Instantes antes de intentar capturar un pequeño lenguado.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413369,,,2
Crustacis Decàpodes,413370,2019-05-14,41.1995,1.6755,Pablo  Ruiz ,2019-05-14 18:13:00+00:00,2025-10-20 11:45:07.351349+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190514-2.1.webp,Se  observa que andan unos pasos y clavan las pinzas en el lodo violentamente de manera constante.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413370,,,2
Crustacis Decàpodes,413373,2019-05-17,41.1995,1.6755,Pablo  Ruiz ,2019-05-17 20:28:28+00:00,2025-10-20 11:45:07.170142+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190517-dia 17.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413373,,,
Crustacis Decàpodes,413376,2019-05-18,41.1998,1.6761,Pablo  Ruiz ,2019-05-18 22:32:27+00:00,2025-10-20 11:45:07.007104+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190518-captura de pantalla 2019-05-18 a la(s) 22.29.06.webp,"Un vertido de aguas fecales realizado ayer ha provocado hoy la muerte masiva de sarpa salpa. al mismo tiempo se observaban muchos cangrejos de todos los tamaños en la superficie, muchos de ellos aprovechando la situación para devorar los cadáveres de los peces muertos.",Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413376,,,3
Crustacis Decàpodes,413377,2019-05-18,41.1998,1.6761,Pablo  Ruiz ,2019-05-19 01:17:25+00:00,2025-10-20 11:45:10.602952+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190518-gs pequeño.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413377,,,2
Crustacis Decàpodes,413379,2019-05-20,41.1998,1.676,Pablo  Ruiz ,2019-05-20 16:40:51+00:00,2025-10-20 11:38:55.386402+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190520-dia 20.webp,,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413379,,,2
Crustacis Decàpodes,413380,2019-05-21,36.5355,-6.2117,Pedro Pablo Modroño de la Rosa,2019-05-21 12:28:25+00:00,2025-10-20 11:38:27.192079+00:00,No,No destacada,No,,4-99999--20190521-dscn8849.webp,En caño de marisma.,,,https://www.observadoresdelmar.es/Observations/413380,,,4
Crustacis Decàpodes,413383,2019-05-22,41.1998,1.6761,Pablo  Ruiz ,2019-05-22 18:03:40+00:00,2025-10-20 11:45:10.154225+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190522-dia 22.webp,Dos parejas distintas.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413383,,,2
Crustacis Decàpodes,413384,2019-05-22,41.1998,1.6761,Pablo  Ruiz ,2019-05-22 18:04:33+00:00,2025-10-20 11:45:09.718141+00:00,No,No destacada,Yes,Callinectes sapidus,4-862--20190522-dia 22 .1.webp,Segunda pareja en la misma zona.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413384,,,2
Crustacis Decàpodes,413385,2019-05-22,41.1984,1.6745,Pablo  Ruiz ,2019-05-22 18:06:37+00:00,2025-10-20 11:45:10.882799+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20190522-_dsc7587.webp,Esta roca la usan con cierta frecuencia para hacer el cambio de muda.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413385,,,2
Crustacis Decàpodes,413386,2019-05-23,36.7626,-6.4021,Pedro Pablo Modroño de la Rosa,2019-05-23 15:54:09+00:00,2025-10-20 11:45:11.768576+00:00,No,No destacada,Yes,Alpheus,4-784--20190523-dscn8903a.webp,"2 ejemplares de gran tamaño (6cm apro.) bajo piedra, intermareal de  piedras y arena junto a desembocadura.",Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413386,,,2
Crustacis Decàpodes,413387,2019-05-24,39.536,2.3766,LENKA JUSKANICOVA,2019-05-25 20:38:21+00:00,2025-10-20 11:45:11.365051+00:00,No,No destacada,Yes,Portunus hastatus,4-670--20190524-img_0007a.webp,un ejemplar de un jovenil en la profundidad de 14 m escondiendose en la arena entre la poseidonia,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413387,,,
Crustacis Decàpodes,413389,2019-05-24,39.536,2.3766,LENKA JUSKANICOVA,2019-05-25 21:20:11+00:00,2025-10-20 11:45:11.021214+00:00,No,No destacada,Yes,Dardanus calidus,4-602--20190524-img_0085a.webp,la profundidad de 17 m paseando por la arena en el borde de la posidonia. ,Jose Antonio Cuesta Mariscal,,https://www.observadoresdelmar.es/Observations/413389,,,
Crustacis Decàpodes,413391,2019-05-25,39.536,2.3766,LENKA JUSKANICOVA,2019-05-26 21:31:10+00:00,2025-10-20 11:45:10.697479+00:00,No,No destacada,Yes,Eriphia verrucosa,4-605--20190525-img_0206a.webp,de noche cuando salgo de la agua me dan la bienvenida en el escalúon casi siempre varios ejemplares de Pachygrapsus marmoratus pero esta vez era un grande ejemplar de 1O cm de esta especie paseando por las rocas que normalmente veo escondiendose en las grietas.,Pere Abelló i Sala,,https://www.observadoresdelmar.es/Observations/413391,,,
Crustacis Decàpodes,413395,2019-05-24,39.536,2.3766,LENKA JUSKANICOVA,2019-05-28 19:41:18+00:00,2025-10-20 11:36:33.706075+00:00,No,No destacada,No,Stenopus spinosus,4-676--20190524-img_0127a.webp,en varias grietas he visto en la poca profundidad de menos de 1m hasta 7m como 11 ejemplares.,,,https://www.observadoresdelmar.es/Observations/413395,,,2
Crustacis Decàpodes,413396,2019-05-24,39.536,2.3766,LENKA JUSKANICOVA,2019-05-28 20:06:03+00:00,2025-10-20 11:36:39.160548+00:00,No,No destacada,No,Lysmata seticaudata,4-629--20190524-img_0113a.webp,"muy dificil fotografiar por eso mala foto, total he visto 3 ejemplares en la poca profundidad de medio metro.",,,https://www.observadoresdelmar.es/Observations/413396,,,2
Crustacis Decàpodes,413397,2019-05-24,39.536,2.3766,LENKA JUSKANICOVA,2019-05-28 20:09:34+00:00,2025-10-20 11:42:05.752637+00:00,No,No destacada,No,Herbstia condyliata,4-613--20190524-img_0176a.webp,un ejemplar jovenil paseando por la pared de una roca en la profundidad de 1 m.,,,https://www.observadoresdelmar.es/Observations/413397,,,
Crustacis Decàpodes,413398,2019-05-21,39.536,2.3766,LENKA JUSKANICOVA,2019-05-28 20:19:45+00:00,2025-10-20 11:36:43.453110+00:00,No,No destacada,No,Liocarcinus corrugatus,4-623--20190521-img_9875a.webp,el resto del tamaňo de 2.5 cm encontrado en la arena entre la posidonia en la profundidad de 10 m.,,,https://www.observadoresdelmar.es/Observations/413398,,,
Crustacis Decàpodes,413399,2019-05-21,39.536,2.3766,LENKA JUSKANICOVA,2019-05-28 20:22:12+00:00,2025-10-20 11:42:26.170103+00:00,No,No destacada,No,Liocarcinus corrugatus,4-623--20190521-img_9878a.webp,otro resto del tamaňo de 2 cm encontrado en la profundidad entre la poseidonia en la profundidad de 12 m.,,,https://www.observadoresdelmar.es/Observations/413399,,,
Crustacis Decàpodes,413402,2019-05-21,39.536,2.3766,LENKA JUSKANICOVA,2019-05-28 21:25:06+00:00,2025-10-20 11:38:30.453179+00:00,No,No destacada,No,,4-99998--20190521-squ a.webp,"En la profundidad de 8 m en una roca saliendo de la plataformaen esta ramita de Theocaulus sp. he contado 18 ejemplares que son muy pequeňos y voy a la proxima vez procurar la mejor foto,Es dificil encontrar un ejemplar y la grande sorpresa era pillar este grupito lo que no he visto nunca antes .",,,https://www.observadoresdelmar.es/Observations/413402,,,2
